playerID,yearID,AB,H,2B,3B,HR,BB,SO
spande01,2018,294,80,15,6,7,23,55
spangco01,2018,298,70,9,4,7,25,108
sparkgl01,2018,0,0,0,0,0,0,0
springe01,2018,544,144,26,0,22,64,122
sprinje01,2018,0,0,0,0,0,0,0
stallja01,2018,37,8,0,0,0,3,9
stammcr01,2018,0,0,0,0,0,0,0
stanery01,2018,0,0,0,0,0,0,0
stantmi03,2018,617,164,34,1,38,70,211
stassma01,2018,221,50,13,0,8,23,74
steckdr01,2018,0,0,0,0,0,0,0
stephja01,2018,2,0,0,0,0,1,1
stephro01,2018,2,0,0,0,0,1,1
stevean01,2018,75,19,2,0,1,6,23
stewabr01,2018,2,0,0,0,0,0,2
stewach01,2018,14,3,0,0,0,1,1
stewach01,2018,1,0,0,0,0,0,0
stewach02,2018,60,16,1,1,2,10,13
stewadj01,2018,40,10,3,0,3,4,12
stewako01,2018,0,0,0,0,0,0,0
stockro01,2018,0,0,0,0,0,0,0
storytr01,2018,598,174,42,6,37,47,168
stouter01,2018,0,0,0,0,0,0,0
strahma01,2018,8,0,0,0,0,0,4
straida01,2018,31,5,1,0,0,8,19
strasst01,2018,41,5,0,0,0,2,12
stratch01,2018,43,6,1,0,0,0,26
strawmy01,2018,9,3,0,0,1,1,0
strichu01,2018,0,0,0,0,0,0,0
stripro01,2018,33,3,0,0,0,0,13
stromma01,2018,3,1,0,0,0,0,1
stroppe01,2018,2,0,0,0,0,0,0
stumpda01,2018,0,0,0,0,0,0,0
suarean01,2018,47,3,0,0,0,2,27
suareeu01,2018,527,149,22,2,34,64,142
suarera01,2018,6,1,0,1,0,0,2
sucreje01,2018,182,38,5,0,1,9,29
suerowa01,2018,3,0,0,0,0,0,1
susacan01,2018,26,3,1,0,0,0,12
suterbr01,2018,26,5,1,0,1,4,6
suzukic01,2018,44,9,0,0,0,3,7
suzukku01,2018,347,94,24,0,12,22,43
swansda01,2018,478,114,25,4,14,44,122
swarzan01,2018,0,0,0,0,0,0,0
sweenda02,2018,2,0,0,0,0,2,0
swihabl01,2018,192,44,10,0,3,15,57
syndeno01,2018,47,6,2,0,0,1,32
szczuma01,2018,75,14,3,0,1,8,24
taillja01,2018,57,4,1,0,0,1,22
tanakma01,2018,6,0,0,0,0,0,1
tapiara01,2018,25,5,2,1,1,2,7
tarplst01,2018,0,0,0,0,0,0,0
tauchmi01,2018,32,3,1,0,0,4,15
taylobe03,2018,0,0,0,0,0,0,0
taylobe04,2018,5,1,1,0,0,1,2
tayloch03,2018,536,136,35,8,17,55,178
taylomi02,2018,353,80,22,3,6,29,116
tazawju01,2018,0,0,0,0,0,0,0
tazawju01,2018,0,0,0,0,0,0,0
teherju01,2018,40,7,0,0,1,1,8
telisto01,2018,29,6,1,0,0,2,8
tellero01,2018,70,22,9,0,4,2,21
teperry01,2018,0,0,0,0,0,0,0
thameer01,2018,247,54,10,3,16,29,97
thompja03,2018,2,0,0,0,0,0,2
thomptr01,2018,7,1,0,0,0,0,4
thomptr01,2018,121,14,3,0,3,7,46
thornty01,2018,0,0,0,0,0,0,0
tillmch01,2018,0,0,0,0,0,0,0
tilsoch01,2018,106,28,1,1,0,10,20
toccica01,2018,120,27,3,2,0,7,39
tolesan01,2018,30,7,2,0,0,2,8
tomlijo01,2018,0,0,0,0,0,0,0
tomlike01,2018,140,29,4,2,0,9,35
torreca01,2018,0,0,0,0,0,0,0
torregl01,2018,431,117,16,1,24,42,122
torrera01,2018,28,5,1,0,0,1,3
torrero01,2018,100,28,7,1,0,2,16
toussto01,2018,10,1,0,0,0,0,5
trahabl01,2018,14,3,0,0,0,0,4
travide01,2018,357,83,14,3,11,16,64
travisa01,2018,36,8,3,0,1,2,10
treinbl01,2018,0,0,0,0,0,0,0
trevijo01,2018,8,2,0,0,0,0,1
triggan01,2018,0,0,0,0,0,0,0
trivilo01,2018,0,0,0,0,0,0,0
tropeni01,2018,0,0,0,0,0,0,0
troutmi01,2018,471,147,24,4,39,122,124
trumbma01,2018,330,86,12,0,17,24,87
tsengje01,2018,0,0,0,0,0,0,0
tuckeky01,2018,64,9,2,1,0,6,13
tuckepr01,2018,117,30,10,0,4,7,33
tuckepr01,2018,37,7,1,0,2,4,9
tuckepr01,2018,12,1,0,0,0,2,1
tuivasa01,2018,0,0,0,0,0,0,0
tuivasa01,2018,0,0,0,0,0,0,0
turnbsp01,2018,2,0,0,0,0,0,1
turneja01,2018,0,0,0,0,0,0,0
turneja01,2018,0,0,0,0,0,0,0
turneju01,2018,365,114,31,1,14,47,54
turnetr01,2018,664,180,27,6,19,69,132
underdu01,2018,1,0,0,0,0,0,0
uptonju01,2018,533,137,18,1,30,64,176
urenajo01,2018,48,2,1,0,0,1,35
urenari01,2018,99,29,4,0,1,7,32
uriasju01,2018,1,0,0,0,0,0,1
uriaslu01,2018,48,10,1,0,2,3,10
urshegi01,2018,43,10,1,0,1,2,10
utleych01,2018,164,35,10,1,1,17,34
valaipa01,2018,122,19,5,0,2,9,30
valbulu01,2018,266,53,9,0,9,19,100
valdefr01,2018,0,0,0,0,0,0,0
valdejo03,2018,0,0,0,0,0,0,0
valenda01,2018,255,67,8,1,9,22,53
valenje01,2018,79,14,5,1,1,8,24
valerbr01,2018,29,5,0,0,0,4,4
valerbr01,2018,35,10,0,1,0,3,9
vargail01,2018,19,4,0,0,1,1,4
vargaja01,2018,27,4,0,0,0,1,8
vasquan02,2018,0,0,0,0,0,0,0
vastoje01,2018,0,0,0,0,0,0,0
vastoje01,2018,0,0,0,0,0,0,0
vazquch01,2018,251,52,10,0,3,13,41
velasvi01,2018,40,9,1,0,0,0,11
velazan01,2018,10,3,1,0,0,1,3
velazhe01,2018,1,0,0,0,0,0,0
vendipa01,2018,0,0,0,0,0,0,0
ventejo01,2018,0,0,0,0,0,0,0
ventejo01,2018,0,0,0,0,0,0,0
verdual01,2018,77,20,6,0,1,8,14
verhadr01,2018,1,0,0,0,0,0,0
verlaju01,2018,5,1,0,0,0,0,2
vieirth01,2018,0,0,0,0,0,0,0
vielmen01,2018,7,1,0,0,0,1,4
villach01,2018,351,83,15,0,20,23,104
villajo01,2018,257,67,10,1,6,19,80
villajo01,2018,209,54,4,0,8,22,58
vilorme01,2018,27,7,2,0,0,1,9
vinceni01,2018,0,0,0,0,0,0,0
vinceza01,2018,4,2,0,0,0,0,1
vizcaar01,2018,0,0,0,0,0,0,0
vogelda01,2018,87,18,2,0,4,13,26
voitlu01,2018,11,2,0,0,1,2,4
voitlu01,2018,132,44,5,0,14,15,39
volstch01,2018,0,0,0,0,0,0,0
vothau01,2018,2,0,0,0,0,0,1
vottojo01,2018,503,143,28,2,12,108,101
wachami01,2018,25,2,0,0,0,1,9
wadety01,2018,66,11,4,0,1,4,23
wahlbo01,2018,0,0,0,0,0,0,0
wainwad01,2018,11,1,0,0,0,0,6
waldema01,2018,0,0,0,0,0,0,0
waldimi01,2018,17,1,0,0,1,2,12
walkech02,2018,49,8,2,0,3,3,22
walkene01,2018,347,76,12,1,11,42,87
walketa01,2018,4,0,0,0,0,0,1
wallach01,2018,45,8,1,0,1,4,23
wardta01,2018,135,24,3,0,6,9,45
warread01,2018,0,0,0,0,0,0,0
warread01,2018,0,0,0,0,0,0,0
watsoto01,2018,0,0,0,0,0,0,0
weavelu01,2018,38,6,0,0,0,1,14
webbty01,2018,1,0,0,0,0,0,1
webbty01,2018,0,0,0,0,0,0,0
weberry01,2018,1,0,0,0,0,0,1
webstal01,2018,0,0,0,0,0,0,0
weissza01,2018,0,0,0,0,0,0,0
wendejb01,2018,0,0,0,0,0,0,0
wendljo01,2018,487,146,33,6,7,37,96
whalero01,2018,0,0,0,0,0,0,0
wheelza01,2018,56,11,2,0,0,0,21
whitety01,2018,210,58,12,3,12,24,49
whitlch01,2018,0,0,0,0,0,0,0
wickro01,2018,0,0,0,0,0,0,0
wieckbr01,2018,0,0,0,0,0,0,0
wietema01,2018,235,56,8,0,8,30,45
wilkeaa01,2018,2,0,0,0,0,0,1
wilkest01,2018,46,8,3,0,0,3,16
williau01,2018,0,0,0,0,0,0,0
williju02,2018,1,0,0,0,0,0,0
willima07,2018,123,36,5,1,2,7,29
willima08,2018,94,20,4,0,4,11,27
willini01,2018,407,104,12,3,17,32,111
willita01,2018,4,1,0,0,0,0,3
willitr01,2018,43,5,0,0,0,2,13
wilsoal01,2018,0,0,0,0,0,0,0
wilsobo02,2018,135,24,8,0,2,12,37
wilsobr02,2018,2,0,0,0,0,0,0
wilsoju10,2018,1,0,0,0,0,0,1
wingetr01,2018,0,0,0,0,0,0,0
winkeje01,2018,281,84,16,0,7,49,46
winklda01,2018,1,0,0,0,0,0,0
wisdopa01,2018,50,13,1,0,4,6,19
wislema01,2018,8,0,0,0,0,0,4
wislema01,2018,0,0,0,0,0,0,0
wittgni01,2018,0,0,0,0,0,0,0
wolteto01,2018,182,31,4,4,3,26,33
wongko01,2018,353,88,18,2,9,31,60
woodal02,2018,44,2,0,0,0,0,25
woodbl01,2018,0,0,0,0,0,0,0
woodhu01,2018,0,0,0,0,0,0,0
woodrbr01,2018,8,2,0,0,1,1,1
workmbr01,2018,0,0,0,0,0,0,0
wrighda03,2018,2,0,0,0,0,1,0
wrighky01,2018,0,0,0,0,0,0,0
wrighmi01,2018,1,0,0,0,0,0,0
wrighst01,2018,0,0,0,0,0,0,0
wynnsau01,2018,110,28,2,0,4,5,25
yacabji01,2018,0,0,0,0,0,0,0
yarbrry01,2018,3,0,0,0,0,0,2
yateski01,2018,2,0,0,0,0,0,0
yelicch01,2018,574,187,34,7,36,68,135
youngch04,2018,113,19,2,1,6,11,37
younger03,2018,109,22,4,2,1,6,28
zagunma01,2018,5,2,1,0,0,1,1
zagurmi01,2018,0,0,0,0,0,0,0
zamorda01,2018,0,0,0,0,0,0,0
zastrro01,2018,0,0,0,0,0,0,0
zieglbr01,2018,0,0,0,0,0,0,0
zieglbr01,2018,0,0,0,0,0,0,0
zimmebr01,2018,106,24,5,0,2,7,44
zimmejo02,2018,2,0,0,0,0,0,2
zimmery01,2018,288,76,21,2,13,30,55
zobribe01,2018,455,139,28,3,9,55,60
zuninmi01,2018,373,75,18,0,20,24,150
abadfe01,2019,0,0,0,0,0,0,0
abreubr01,2019,0,0,0,0,0,0,0
abreujo02,2019,634,180,38,1,33,36,152
acunaro01,2019,626,175,22,2,41,76,188
adamecr01,2019,22,7,1,0,0,2,8
adamewi01,2019,531,135,25,1,20,46,153
adamja01,2019,0,0,0,0,0,0,0
adamsau01,2019,0,0,0,0,0,0,0
adamsau01,2019,0,0,0,0,0,0,0
adamsau02,2019,0,0,0,0,0,0,0
adamsau02,2019,1,0,0,0,0,0,1
adamsch01,2019,0,0,0,0,0,0,0
adamsma01,2019,310,70,14,0,20,20,115
adducji02,2019,5,0,0,0,0,0,3
adriaeh01,2019,202,55,8,3,5,20,40
agrazda01,2019,22,2,0,0,0,0,9
aguilje01,2019,222,50,9,0,8,31,59
aguilje01,2019,92,24,3,0,4,12,22
ahmedni01,2019,556,141,33,6,19,52,113
alanirj01,2019,0,0,0,0,0,0,0
alanirj01,2019,1,1,0,0,0,0,0
alberha01,2019,524,160,21,2,12,16,50
alberma01,2019,0,0,0,0,0,0,0
albieoz01,2019,640,189,43,8,24,54,112
alcaljo01,2019,0,0,0,0,0,0,0
alcansa01,2019,58,5,1,0,0,1,46
alcanvi01,2019,0,0,0,0,0,0,0
alexasc01,2019,0,0,0,0,0,0,0
alexaty01,2019,0,0,0,0,0,0,0
alfarjo01,2019,431,113,14,1,18,22,154
alforan01,2019,28,5,0,0,1,1,11
allarko01,2019,2,0,0,0,0,0,0
allenau01,2019,65,14,4,0,0,6,21
allenco01,2019,1,0,0,0,0,0,1
allengr01,2019,231,53,9,3,4,11,53
allenlo01,2019,4,1,0,0,0,0,0
allenlo01,2019,0,0,0,0,0,0,0
almonab01,2019,31,9,3,1,1,7,8
almonye01,2019,5,0,0,0,0,0,3
almoral01,2019,339,80,11,1,12,16,62
alonspe01,2019,597,155,30,2,53,72,183
alonsyo01,2019,219,39,6,0,7,29,53
alonsyo01,2019,73,19,7,0,3,10,17
altavda01,2019,0,0,0,0,0,0,0
altheaa01,2019,29,1,1,0,0,1,9
altheaa01,2019,1,0,0,0,0,0,1
altheaa01,2019,31,4,1,0,1,2,15
altuvjo01,2019,500,149,27,3,31,41,82
alvarjo02,2019,0,0,0,0,0,0,0
alvarjo03,2019,0,0,0,0,0,0,0
alvaryo01,2019,313,98,26,0,27,52,94
alzolad01,2019,5,0,0,0,0,0,2
anderbr04,2019,8,4,0,0,0,0,2
anderbr06,2019,459,120,33,1,20,44,114
anderch01,2019,40,4,1,0,0,2,24
anderco01,2019,0,0,0,0,0,0,0
anderdr02,2019,1,0,0,0,0,0,1
anderju01,2019,0,0,0,0,0,0,0
anderni01,2019,0,0,0,0,0,0,0
anderni01,2019,0,0,0,0,0,0,0
andersh01,2019,25,2,1,0,0,0,19
anderta01,2019,1,0,0,0,0,0,1
anderti01,2019,498,167,32,0,18,15,109
anderty01,2019,7,1,0,0,0,0,4
andrima01,2019,6,0,0,0,0,0,3
andruel01,2019,600,165,27,4,12,34,96
andujmi01,2019,47,6,0,0,0,1,11
aquinar01,2019,205,53,8,0,19,16,60
aranovi01,2019,0,0,0,0,0,0,0
araujpe01,2019,0,0,0,0,0,0,0
archech01,2019,35,4,0,0,0,3,19
arciaor01,2019,494,110,16,1,15,43,109
arenano01,2019,588,185,31,2,41,62,93
armenro01,2019,0,0,0,0,0,0,0
armstsh01,2019,0,0,0,0,0,0,0
armstsh01,2019,0,0,0,0,0,0,0
arozara01,2019,20,6,1,0,1,2,4
arraelu01,2019,326,109,20,1,4,36,29
arrieja01,2019,45,7,1,0,0,1,19
arroych01,2019,50,11,2,0,2,5,18
arteahu01,2019,122,24,4,0,0,8,28
astudwi01,2019,190,51,9,0,4,5,8
austity01,2019,4,1,1,0,0,1,3
austity01,2019,130,24,2,1,8,17,57
austity01,2019,20,4,2,0,1,6,7
aveliab01,2019,7,2,0,0,0,1,3
avilaal01,2019,164,34,8,0,9,36,68
avilalu01,2019,0,0,0,0,0,0,0
avilape01,2019,1,0,0,0,0,0,0
baderha01,2019,347,71,14,3,12,46,117
baezja01,2019,531,149,38,4,29,28,156
baezmi01,2019,0,0,0,0,0,0,0
baezpe01,2019,0,0,0,0,0,0,0
baezsa01,2019,0,0,0,0,0,0,0
baileho02,2019,1,0,0,0,0,0,0
baileho02,2019,4,2,0,0,0,0,1
bandaan01,2019,0,0,0,0,0,0,0
banuema01,2019,0,0,0,0,0,0,0
bardlu01,2019,0,0,0,0,0,0,0
barlosc01,2019,0,0,0,0,0,0,0
barneau01,2019,212,43,12,1,5,23,56
barneja01,2019,0,0,0,0,0,0,0
barneja01,2019,0,0,0,0,0,0,0
barnema01,2019,1,0,0,0,0,0,1
barneto01,2019,0,0,0,0,0,0,0
barnhtu01,2019,316,73,14,0,11,44,83
baronst01,2019,10,2,1,0,0,0,6
barraky01,2019,0,0,0,0,0,0,0
barraky01,2019,0,0,0,0,0,0,0
barreaa01,2019,0,0,0,0,0,0,0
barrefr02,2019,57,7,2,0,2,1,23
barreja01,2019,0,0,0,0,0,0,0
barretr01,2019,2,0,0,0,0,0,0
barrija01,2019,2,0,0,0,0,0,1
bashlty01,2019,0,0,0,0,0,0,0
bassan01,2019,0,0,0,0,0,0,0
bassich01,2019,4,0,0,0,0,0,2
bauerja01,2019,372,84,16,1,12,45,115
bauertr01,2019,5,1,0,0,0,0,3
bauertr01,2019,14,2,0,0,0,2,9
bautige01,2019,0,0,0,0,0,0,0
beatyma01,2019,249,66,19,1,9,17,33
beckhgo01,2019,223,48,13,2,6,13,68
beckhti01,2019,304,72,21,1,15,21,102
bednada01,2019,0,0,0,0,0,0,0
bedroca01,2019,0,0,0,0,0,0,0
beedety01,2019,38,4,0,0,0,3,23
beeksja01,2019,3,0,0,0,0,0,2
bellico01,2019,558,170,34,3,47,95,108
belljo02,2019,527,146,37,3,37,74,118
beltbr01,2019,526,123,32,3,17,83,127
bemboan01,2019,5,2,1,0,0,0,2
bemboan01,2019,49,5,0,0,1,1,19
beninan01,2019,541,144,40,5,13,59,140
bergetr01,2019,0,0,0,0,0,0,0
berrijo01,2019,4,0,0,0,0,1,4
bertijo01,2019,256,70,14,1,6,24,73
betande01,2019,0,0,0,0,0,0,0
bettich01,2019,5,0,0,0,0,2,2
bettsmo01,2019,597,176,40,5,29,97,101
biagijo01,2019,0,0,0,0,0,0,0
biagijo01,2019,0,0,0,0,0,0,0
bichebo01,2019,196,61,18,0,11,14,50
biddlje01,2019,0,0,0,0,0,0,0
biddlje01,2019,0,0,0,0,0,0,0
biddlje01,2019,0,0,0,0,0,0,0
biebesh01,2019,5,0,0,0,0,0,3
biggica01,2019,354,83,17,2,16,71,123
birdgr01,2019,35,6,0,0,1,6,16
birdky01,2019,0,0,0,0,0,0,0
bishobr01,2019,56,6,0,0,0,3,21
blachty01,2019,1,0,0,0,0,0,1
blachty01,2019,0,0,0,0,0,0,0
blackch02,2019,580,182,42,7,32,40,104
blackpa01,2019,0,0,0,0,0,0,0
blackra01,2019,0,0,0,0,0,0,0
blackra01,2019,0,0,0,0,0,0,0
blandal01,2019,36,9,1,0,1,10,14
blazemi01,2019,0,0,0,0,0,0,0
bleieri01,2019,0,0,0,0,0,0,0
blevije01,2019,0,0,0,0,0,0,0
bogaexa01,2019,614,190,52,0,33,76,122
bolanro01,2019,5,0,0,0,0,0,4
boltsk01,2019,10,1,1,0,0,1,3
bonifjo01,2019,20,7,3,0,0,1,7
borucry01,2019,0,0,0,0,0,0,0
boshebu01,2019,0,0,0,0,0,0,0
boteda01,2019,303,78,17,0,11,44,93
bourjpe01,2019,44,4,1,0,0,1,15
bourju01,2019,151,26,5,0,8,17,52
bourqja01,2019,0,0,0,0,0,0,0
bowmama01,2019,1,0,0,0,0,0,0
boxbebr01,2019,0,0,0,0,0,0,0
boydma01,2019,2,1,0,0,0,0,1
brachbr01,2019,4,1,0,0,0,0,1
brachbr01,2019,0,0,0,0,0,0,0
bradfch02,2019,0,0,0,0,0,0,0
bradlar01,2019,1,0,0,0,0,0,1
bradlbo01,2019,45,8,5,0,1,4,20
bradlja02,2019,494,111,28,3,21,56,155
brantmi02,2019,575,179,40,2,22,51,66
brantro01,2019,1,0,0,0,0,0,1
brasiry01,2019,0,0,0,0,0,0,0
braulst01,2019,42,14,1,0,1,1,8
braunry02,2019,459,131,31,2,22,34,105
brebbjo01,2019,1,1,0,0,0,0,0
bregmal01,2019,554,164,37,2,41,119,83
brennbr01,2019,0,0,0,0,0,0,0
breweco01,2019,0,0,0,0,0,0,0
briceau01,2019,0,0,0,0,0,0,0
brighje01,2019,1,0,0,0,0,0,1
brinsle01,2019,226,39,9,1,0,13,74
britoso01,2019,39,3,0,1,0,4,17
brittza01,2019,0,0,0,0,0,0,0
brookaa01,2019,0,0,0,0,0,0,0
brookaa01,2019,3,0,0,0,0,0,1
brossmi01,2019,132,36,7,0,6,7,39
brownse01,2019,75,22,8,2,0,7,23
broxtke01,2019,103,21,3,0,4,8,49
broxtke01,2019,52,6,0,0,2,8,33
broxtke01,2019,49,7,1,0,0,4,22
bruceja01,2019,165,35,11,0,14,16,53
bruceja01,2019,145,32,6,0,12,3,29
bryankr01,2019,543,153,35,1,31,74,145
buchhcl01,2019,0,0,0,0,0,0,0
buchtry01,2019,0,0,0,0,0,0,0
buehlwa01,2019,59,5,0,0,1,4,33
bumgama01,2019,63,8,0,0,2,9,40
bummeaa01,2019,0,0,0,0,0,0,0
bundydy01,2019,2,0,0,0,0,0,2
burdini01,2019,0,0,0,0,0,0,0
burkebr01,2019,0,0,0,0,0,0,0
burneco01,2019,7,2,0,0,0,0,2
burrry01,2019,0,0,0,0,0,0,0
buterdr01,2019,43,7,3,0,0,4,14
buttrty01,2019,0,0,0,0,0,0,0
buxtoby01,2019,271,71,30,4,10,19,68
cabreas01,2019,323,76,15,0,12,38,85
cabreas01,2019,124,40,10,1,6,19,18
cabrege01,2019,4,0,0,0,0,0,4
cabreme01,2019,378,106,22,1,7,17,41
cabremi01,2019,493,139,21,0,12,48,108
cahiltr01,2019,3,1,0,0,0,0,1
cainlo01,2019,562,146,30,0,11,50,106
calhoko01,2019,552,128,29,1,33,70,162
calhowi01,2019,309,83,14,1,21,23,53
camarjo01,2019,232,54,12,1,7,15,43
candeje01,2019,335,68,17,2,8,43,99
canhama01,2019,410,112,16,3,26,67,107
cannigr01,2019,2,0,0,0,0,0,1
canoro01,2019,390,100,28,0,13,25,69
carasma01,2019,1,0,0,0,0,0,0
caratvi01,2019,244,65,11,0,11,29,59
carlesh01,2019,1,0,0,0,0,0,1
carpeda01,2019,0,0,0,0,0,0,0
carpema01,2019,416,94,20,2,15,63,129
carpery01,2019,2,0,0,0,0,0,1
carraca01,2019,0,0,0,0,0,0,0
casalcu01,2019,207,52,9,0,8,25,59
cashnan01,2019,3,0,0,0,0,0,0
cashnan01,2019,0,0,0,0,0,0,0
casteni01,2019,403,110,37,3,11,31,96
casteni01,2019,212,68,21,0,16,10,47
castidi01,2019,1,0,0,0,0,0,1
castijo03,2019,0,0,0,0,0,0,0
castilu02,2019,62,6,1,0,0,0,32
castiwe01,2019,230,48,12,0,12,16,74
castiwi01,2019,7,1,1,0,0,0,3
castrha01,2019,354,103,10,4,5,9,86
castrja01,2019,237,55,9,0,13,33,88
castrmi01,2019,0,0,0,0,0,0,0
castrst01,2019,636,172,31,4,22,28,111
castrwi01,2019,100,23,6,1,1,6,34
caveja01,2019,198,51,11,2,8,21,71
ceasedy01,2019,0,0,0,0,0,0,0
cedenxa01,2019,0,0,0,0,0,0,0
centeju01,2019,15,2,0,0,0,2,2
cervefr01,2019,109,21,3,0,1,9,31
cervefr01,2019,32,9,5,1,2,4,10
cessalu01,2019,1,0,0,0,0,0,1
chacijh01,2019,24,3,0,0,1,1,10
chacijh01,2019,0,0,0,0,0,0,0
chafian01,2019,0,0,0,0,0,0,0
changyu01,2019,73,13,2,1,1,11,22
chapmar01,2019,0,0,0,0,0,0,0
chapmma01,2019,583,145,36,3,36,73,147
chargjt01,2019,1,0,0,0,0,0,1
chatwty01,2019,18,3,2,0,0,1,6
chaveje01,2019,2,1,0,0,0,0,1
chavimi01,2019,347,88,10,1,18,31,127
chenwe02,2019,5,0,0,0,0,0,4
chiriro01,2019,366,87,22,1,17,51,125
chiriyo01,2019,2,0,0,0,0,0,2
choiji01,2019,410,107,20,2,19,64,108
choosh01,2019,563,149,31,2,24,78,165
cimbead01,2019,0,0,0,0,0,0,0
cishest01,2019,2,0,0,0,0,0,0
cisnejo01,2019,0,0,0,0,0,0,0
ciuffni01,2019,6,1,0,0,0,0,3
civalaa01,2019,2,0,0,0,0,0,1
clarkta01,2019,24,6,0,0,1,0,10
claseem01,2019,0,0,0,0,0,0,0
claudal01,2019,0,0,0,0,0,0,0
clevimi01,2019,2,0,0,0,0,0,1
clippty01,2019,0,0,0,0,0,0,0
cobbal01,2019,0,0,0,0,0,0,0
coleaj01,2019,0,0,0,0,0,0,0
colege01,2019,7,0,0,0,0,0,5
coleta01,2019,0,0,0,0,0,0,0
colliti01,2019,0,0,0,0,0,0,0
colliza01,2019,86,16,3,1,3,14,39
colomal01,2019,0,0,0,0,0,0,0
colonch01,2019,6,3,0,0,0,0,0
confomi01,2019,549,141,29,1,33,84,149
conlead01,2019,1,0,0,0,0,0,0
contrwi01,2019,360,98,18,2,24,38,102
coonrsa01,2019,0,0,0,0,0,0,0
coopega03,2019,381,107,16,1,15,33,110
corbipa01,2019,65,6,1,0,0,3,27
cordefr02,2019,15,5,1,0,0,4,7
cordeji01,2019,0,0,0,0,0,0,0
cordeji01,2019,0,0,0,0,0,0,0
cordery01,2019,217,48,8,0,7,19,69
correca01,2019,280,78,16,1,21,35,75
cortene01,2019,0,0,0,0,0,0,0
courtry01,2019,24,5,1,0,1,1,11
coveydy01,2019,2,0,0,0,0,0,1
cowarka01,2019,25,4,3,0,0,1,7
cozarza01,2019,97,12,2,0,0,5,16
cozendy01,2019,1,0,0,0,0,0,0
crawfbr01,2019,500,114,24,2,11,53,117
crawfjp01,2019,345,78,21,4,7,43,83
crichst01,2019,0,0,0,0,0,0,0
crickky01,2019,0,0,0,0,0,0,0
croncj01,2019,458,116,24,0,25,29,107
cronke01,2019,71,15,4,0,6,4,28
cruzne02,2019,454,141,26,0,41,56,131
cuetojo01,2019,4,0,0,0,0,0,3
cuevano01,2019,2,0,0,0,0,0,0
culbech01,2019,135,35,5,2,5,6,44
curtijo02,2019,0,0,0,0,0,0,0
cuthbch01,2019,309,76,14,0,9,19,67
dahlda01,2019,374,113,28,5,15,28,110
darnatr01,2019,23,2,0,0,0,2,5
darnatr01,2019,1,0,0,0,0,0,0
darnatr01,2019,327,86,16,0,16,30,80
darviyu01,2019,56,5,0,0,0,2,31
davieza01,2019,52,8,2,0,0,1,25
davisau01,2019,0,0,0,0,0,0,0
davisch02,2019,307,55,9,0,12,39,139
davisja03,2019,42,7,0,0,1,3,11
davisjd01,2019,410,126,22,1,22,38,97
davisjo05,2019,83,15,1,0,2,5,24
davisjo06,2019,4,1,0,1,0,0,2
daviskh01,2019,481,106,11,0,23,47,146
davisra01,2019,25,5,2,0,1,1,5
davisro03,2019,1,0,0,0,0,0,0
davista01,2019,18,3,0,0,1,2,4
daviswa01,2019,0,0,0,0,0,0,0
daytogr01,2019,0,0,0,0,0,0,0
dazayo01,2019,97,20,1,1,0,7,21
deanau01,2019,178,40,14,0,6,9,47
degroja01,2019,65,13,2,0,2,4,19
dejonch01,2019,0,0,0,0,0,0,0
dejonpa01,2019,583,136,31,1,30,62,149
deleojo03,2019,0,0,0,0,0,0,0
delmoni01,2019,63,13,2,0,1,4,25
delosen01,2019,1,0,0,0,0,0,1
delpomi01,2019,0,0,0,0,0,0,0
demertr01,2019,169,38,7,2,3,14,63
descada01,2019,168,29,5,1,2,23,57
desclan01,2019,55,6,0,0,0,0,28
deshide02,2019,357,89,15,4,4,38,100
desmoia01,2019,443,113,31,4,20,34,119
despaod01,2019,0,0,0,0,0,0,0
detwiro01,2019,2,0,0,0,0,0,1
devench02,2019,0,0,0,0,0,0,0
deverra01,2019,647,201,54,4,32,48,119
diazal02,2019,210,57,12,1,9,26,28
diazed04,2019,0,0,0,0,0,0,0
diazel01,2019,303,73,14,0,2,23,56
diazis01,2019,179,31,5,2,5,19,59
diazja01,2019,0,0,0,0,0,0,0
diazmi02,2019,1,0,0,0,0,0,1
diazya01,2019,307,82,20,1,14,35,61
diazye01,2019,0,0,0,0,0,0,0
dickeal01,2019,19,3,0,0,0,0,7
dickeal01,2019,155,45,13,3,6,13,35
dickeco01,2019,127,40,18,0,4,13,23
dickeco01,2019,133,39,10,2,8,3,33
diehlph01,2019,0,0,0,0,0,0,0
diekmja01,2019,0,0,0,0,0,0,0
diekmja01,2019,0,0,0,0,0,0,0
dietrde01,2019,251,47,8,2,19,28,74
difowi01,2019,131,33,2,0,2,12,29
dinini01,2019,56,11,3,0,2,4,18
dixonbr01,2019,391,97,20,4,15,21,136
dobnara01,2019,0,0,0,0,0,0,0
dominse01,2019,1,0,0,0,0,0,1
donaljo02,2019,549,142,33,0,37,100,155
doolise01,2019,3,0,0,0,0,0,2
dowdyky01,2019,0,0,0,0,0,0,0
doziebr01,2019,416,99,20,0,20,61,105
doziehu01,2019,523,146,29,10,26,55,148
drakeol01,2019,1,1,0,0,0,0,0
drurybr01,2019,418,91,21,1,15,25,113
dubonma01,2019,2,0,0,0,0,0,1
dubonma01,2019,104,29,5,0,4,5,19
dudalu01,2019,105,18,4,0,4,11,32
duffety01,2019,0,0,0,0,0,0,0
duffyda01,2019,4,1,0,0,0,0,2
